lake,date,hour,yday,month,day,year,littoral6,littoral8,pelagic,seq
MCD,8/9/2019,7,221,8,9,2019,23.292,22.573,23.773,2048
MCD,8/9/2019,8,221,8,9,2019,23.34,22.429,23.725,2049
MCD,8/9/2019,9,221,8,9,2019,23.34,22.2855,23.677,2050
MCD,8/9/2019,10,221,8,9,2019,23.436,22.381,23.677,2051
MCD,8/9/2019,11,221,8,9,2019,23.677,22.525,23.629,2052
MCD,8/9/2019,12,221,8,9,2019,23.821,22.669,23.725,2053
MCD,8/9/2019,13,221,8,9,2019,24.062,22.7645,23.821,2054
MCD,8/9/2019,14,221,8,9,2019,24.303,22.86,23.869,2055
MCD,8/9/2019,15,221,8,9,2019,24.593,22.956,23.869,2056
MCD,8/9/2019,16,221,8,9,2019,24.931,23.148,23.9175,2057
MCD,8/9/2019,17,221,8,9,2019,25.028,23.388,23.966,2058
MCD,8/9/2019,18,221,8,9,2019,25.222,23.677,23.966,2059
MCD,8/9/2019,19,221,8,9,2019,24.883,23.34,23.9175,2060
MCD,8/9/2019,20,221,8,9,2019,24.6895,23.244,23.966,2061
MCD,8/9/2019,21,221,8,9,2019,24.4965,23.196,23.869,2062
MCD,8/9/2019,22,221,8,9,2019,24.255,23.196,23.9175,2063
MCD,8/9/2019,23,221,8,9,2019,24.062,23.004,23.966,2064
MCD,8/10/2019,0,222,8,10,2019,23.966,23.004,23.966,2065
MCD,8/10/2019,1,222,8,10,2019,23.966,22.86,24.014,2066
MCD,8/10/2019,2,222,8,10,2019,23.821,22.7645,23.9175,2067
MCD,8/10/2019,3,222,8,10,2019,23.677,22.717,23.869,2068
MCD,8/10/2019,4,222,8,10,2019,23.677,22.717,23.773,2069
MCD,8/10/2019,5,222,8,10,2019,23.629,22.717,23.725,2070
MCD,8/10/2019,6,222,8,10,2019,23.4845,22.669,23.629,2071
MCD,8/10/2019,7,222,8,10,2019,23.5325,22.669,23.581,2072
MCD,8/10/2019,8,222,8,10,2019,23.5325,22.573,23.581,2073
MCD,8/10/2019,9,222,8,10,2019,23.436,22.477,23.677,2074
MCD,8/10/2019,10,222,8,10,2019,23.725,22.477,23.677,2075
MCD,8/10/2019,11,222,8,10,2019,23.9175,22.573,23.677,2076
MCD,8/10/2019,12,222,8,10,2019,24.303,22.525,23.677,2077
MCD,8/10/2019,13,222,8,10,2019,24.6415,22.525,23.773,2078
MCD,8/10/2019,14,222,8,10,2019,24.9795,22.7165,23.966,2079
MCD,8/10/2019,15,222,8,10,2019,25.222,22.573,23.773,2080
MCD,8/10/2019,16,222,8,10,2019,25.6105,22.6205,23.677,2081
MCD,8/10/2019,17,222,8,10,2019,25.902,22.333,23.725,2082
MCD,8/10/2019,18,222,8,10,2019,25.951,22.381,23.773,2083
MCD,8/10/2019,19,222,8,10,2019,25.513,22.2375,23.725,2084
MCD,8/10/2019,20,222,8,10,2019,24.7865,22.142,23.677,2085
MCD,8/10/2019,21,222,8,10,2019,24.545,22.142,23.581,2086
MCD,8/10/2019,22,222,8,10,2019,24.4965,22.094,23.629,2087
MCD,8/10/2019,23,222,8,10,2019,24.3995,22.046,23.677,2088
MCD,8/11/2019,0,223,8,11,2019,24.303,22.046,23.677,2089
MCD,8/11/2019,1,223,8,11,2019,24.158,22.046,23.677,2090
MCD,8/11/2019,2,223,8,11,2019,24.014,21.9985,23.773,2091
MCD,8/11/2019,3,223,8,11,2019,23.966,21.9985,23.773,2092
MCD,8/11/2019,4,223,8,11,2019,23.966,21.951,23.677,2093
MCD,8/11/2019,5,223,8,11,2019,23.773,21.951,23.677,2094
MCD,8/11/2019,6,223,8,11,2019,23.677,21.951,23.677,2095
MCD,8/11/2019,7,223,8,11,2019,23.821,21.951,23.725,2096
MCD,8/11/2019,8,223,8,11,2019,23.869,22.0465,23.773,2097
MCD,8/11/2019,9,223,8,11,2019,23.869,21.9985,23.773,2098
MCD,8/11/2019,10,223,8,11,2019,24.014,21.9985,23.821,2099
MCD,8/11/2019,11,223,8,11,2019,24.2065,21.9985,23.9175,2100
MCD,8/11/2019,12,223,8,11,2019,24.883,22.046,23.966,2101
MCD,8/11/2019,13,223,8,11,2019,25.125,22.0465,23.9175,2102
MCD,8/11/2019,14,223,8,11,2019,25.562,22.046,23.966,2103
MCD,8/11/2019,15,223,8,11,2019,25.319,22.0465,23.966,2104
MCD,8/11/2019,16,223,8,11,2019,26.39,22.19,24.014,2105
MCD,8/11/2019,17,223,8,11,2019,26.83,22.142,24.014,2106
MCD,8/11/2019,18,223,8,11,2019,27.173,22.0465,23.9175,2107
MCD,8/11/2019,19,223,8,11,2019,26.83,22.0465,23.869,2108
MCD,8/11/2019,20,223,8,11,2019,26.5365,21.903,23.869,2109
MCD,8/11/2019,21,223,8,11,2019,26.39,21.903,23.9175,2110
MCD,8/11/2019,22,223,8,11,2019,25.5615,21.951,24.062,2111
MCD,8/11/2019,23,223,8,11,2019,25.5615,21.855,24.062,2112
MCD,8/12/2019,0,224,8,12,2019,25.513,21.8075,24.062,2113
MCD,8/12/2019,1,224,8,12,2019,25.2705,21.8075,24.014,2114
MCD,8/12/2019,2,224,8,12,2019,25.125,21.76,23.9175,2115
MCD,8/12/2019,3,224,8,12,2019,24.931,21.76,23.869,2116
MCD,8/12/2019,4,224,8,12,2019,24.883,21.855,23.821,2117
MCD,8/12/2019,5,224,8,12,2019,24.6895,21.855,23.821,2118
MCD,8/12/2019,6,224,8,12,2019,24.545,21.855,23.821,2119
MCD,8/12/2019,7,224,8,12,2019,24.4965,21.903,23.869,2120
MCD,8/12/2019,8,224,8,12,2019,24.545,21.951,23.869,2121
MCD,8/12/2019,9,224,8,12,2019,24.448,22.094,23.869,2122
MCD,8/12/2019,10,224,8,12,2019,24.6415,21.9505,23.9175,2123
MCD,8/12/2019,11,224,8,12,2019,24.7865,21.855,24.062,2124
MCD,8/12/2019,12,224,8,12,2019,24.7865,21.855,24.014,2125
MCD,8/12/2019,13,224,8,12,2019,24.835,21.855,24.062,2126
MCD,8/12/2019,14,224,8,12,2019,24.9315,21.903,24.11,2127
MCD,8/12/2019,15,224,8,12,2019,25.3675,21.9985,24.158,2128
MCD,8/12/2019,16,224,8,12,2019,25.416,21.8075,24.2065,2129
MCD,8/12/2019,17,224,8,12,2019,25.4645,21.76,24.2065,2130
MCD,8/12/2019,18,224,8,12,2019,25.319,21.903,24.158,2131
MCD,8/12/2019,19,224,8,12,2019,25.319,21.951,24.158,2132
MCD,8/12/2019,20,224,8,12,2019,25.1735,21.855,24.158,2133
MCD,8/12/2019,21,224,8,12,2019,25.028,21.8075,24.158,2134
MCD,8/12/2019,22,224,8,12,2019,24.883,21.7595,24.158,2135
MCD,8/12/2019,23,224,8,12,2019,24.7865,21.664,24.11,2136
MCD,8/13/2019,0,225,8,13,2019,24.641,21.664,24.158,2137
MCD,8/13/2019,1,225,8,13,2019,24.593,21.7595,24.11,2138
MCD,8/13/2019,2,225,8,13,2019,24.448,21.855,24.062,2139
MCD,8/13/2019,3,225,8,13,2019,24.3515,21.9985,23.966,2140
MCD,8/13/2019,4,225,8,13,2019,24.062,21.8075,23.9175,2141
MCD,8/13/2019,5,225,8,13,2019,23.966,21.903,23.966,2142
MCD,8/13/2019,6,225,8,13,2019,23.725,21.9985,23.9175,2143
MCD,8/13/2019,7,225,8,13,2019,23.677,21.9985,23.821,2144
MCD,8/13/2019,8,225,8,13,2019,23.869,21.951,23.773,2145
MCD,8/13/2019,9,225,8,13,2019,23.869,22.333,23.773,2146
MCD,8/13/2019,10,225,8,13,2019,23.773,22.3815,23.773,2147
MCD,8/13/2019,11,225,8,13,2019,23.773,21.9505,23.773,2148
MCD,8/13/2019,12,225,8,13,2019,23.821,21.903,23.869,2149
MCD,8/13/2019,13,225,8,13,2019,23.869,21.951,23.9175,2150
MCD,8/13/2019,14,225,8,13,2019,23.9175,22.046,23.869,2151
MCD,8/13/2019,15,225,8,13,2019,23.869,22.094,23.9175,2152
MCD,8/13/2019,16,225,8,13,2019,23.869,22.094,23.869,2153
MCD,8/13/2019,17,225,8,13,2019,23.821,22.238,23.9175,2154
MCD,8/13/2019,18,225,8,13,2019,23.677,22.094,23.821,2155
MCD,8/13/2019,19,225,8,13,2019,23.629,21.712,23.821,2156
MCD,8/13/2019,20,225,8,13,2019,23.5325,21.76,23.773,2157
MCD,8/13/2019,21,225,8,13,2019,23.484,21.664,23.677,2158
MCD,8/13/2019,22,225,8,13,2019,23.436,21.664,23.677,2159
MCD,8/13/2019,23,225,8,13,2019,23.388,21.664,23.581,2160
MCD,8/14/2019,0,226,8,14,2019,23.244,21.664,23.484,2161
MCD,8/14/2019,1,226,8,14,2019,23.244,21.664,23.436,2162
MCD,8/14/2019,2,226,8,14,2019,23.292,21.664,23.388,2163
MCD,8/14/2019,3,226,8,14,2019,23.244,21.8555,23.34,2164
MCD,8/14/2019,4,226,8,14,2019,23.148,21.951,23.244,2165
MCD,8/14/2019,5,226,8,14,2019,23.052,21.951,23.196,2166
MCD,8/14/2019,6,226,8,14,2019,22.908,21.8075,23.1,2167
MCD,8/14/2019,7,226,8,14,2019,23.004,21.712,23.1,2168
MCD,8/14/2019,8,226,8,14,2019,22.908,21.6165,23.052,2169
MCD,8/14/2019,9,226,8,14,2019,22.812,21.5685,23.1,2170
MCD,8/14/2019,10,226,8,14,2019,22.908,21.6165,23.1,2171
MCD,8/14/2019,11,226,8,14,2019,23.052,21.6165,23.1,2172
MCD,8/14/2019,12,226,8,14,2019,23.34,21.569,23.052,2173
MCD,8/14/2019,13,226,8,14,2019,23.436,21.569,23.1,2174
MCD,8/14/2019,14,226,8,14,2019,23.677,21.569,23.004,2175
MCD,8/14/2019,15,226,8,14,2019,23.869,21.569,23.196,2176
MCD,8/14/2019,16,226,8,14,2019,24.0135,21.569,23.196,2177
MCD,8/14/2019,17,226,8,14,2019,24.2545,21.521,23.244,2178
MCD,8/14/2019,18,226,8,14,2019,24.448,21.569,23.292,2179
MCD,8/14/2019,19,226,8,14,2019,24.2545,21.521,23.292,2180
MCD,8/14/2019,20,226,8,14,2019,23.9655,21.473,23.292,2181
MCD,8/14/2019,21,226,8,14,2019,23.581,21.6165,23.292,2182
MCD,8/14/2019,22,226,8,14,2019,23.484,21.521,23.388,2183
MCD,8/14/2019,23,226,8,14,2019,23.388,21.473,23.388,2184
MCD,8/15/2019,0,227,8,15,2019,23.292,21.473,23.292,2185
MCD,8/15/2019,1,227,8,15,2019,23.148,21.473,23.244,2186
MCD,8/15/2019,2,227,8,15,2019,23.004,21.473,23.196,2187
MCD,8/15/2019,3,227,8,15,2019,22.908,21.473,23.1,2188
MCD,8/15/2019,4,227,8,15,2019,22.86,21.473,23.1,2189
MCD,8/15/2019,5,227,8,15,2019,22.812,21.473,23.004,2190
MCD,8/15/2019,6,227,8,15,2019,22.717,21.4255,23.004,2191
MCD,8/15/2019,7,227,8,15,2019,22.7645,21.473,23.004,2192
MCD,8/15/2019,8,227,8,15,2019,22.812,21.473,22.908,2193
MCD,8/15/2019,9,227,8,15,2019,22.86,21.473,23.004,2194
MCD,8/15/2019,10,227,8,15,2019,22.908,21.473,23.004,2195
MCD,8/15/2019,11,227,8,15,2019,23.244,21.6165,23.004,2196
MCD,8/15/2019,12,227,8,15,2019,23.4845,21.473,23.004,2197
MCD,8/15/2019,13,227,8,15,2019,23.677,21.664,23.052,2198
MCD,8/15/2019,14,227,8,15,2019,24.062,21.6645,23.1,2199
MCD,8/15/2019,15,227,8,15,2019,24.2545,21.6645,23.1,2200
MCD,8/15/2019,16,227,8,15,2019,24.4965,21.569,23.052,2201
MCD,8/15/2019,17,227,8,15,2019,24.4965,21.6645,23.148,2202
MCD,8/15/2019,18,227,8,15,2019,24.352,21.6165,23.6765,2203
MCD,8/15/2019,19,227,8,15,2019,24.0135,21.5685,23.4365,2204
MCD,8/15/2019,20,227,8,15,2019,24.014,21.378,23.1,2205
MCD,8/15/2019,21,227,8,15,2019,23.5805,21.378,22.956,2206
MCD,8/15/2019,22,227,8,15,2019,23.34,21.33,22.908,2207
MCD,8/15/2019,23,227,8,15,2019,23.244,21.33,22.908,2208
MCD,8/16/2019,0,228,8,16,2019,23.148,21.33,22.956,2209
MCD,8/16/2019,1,228,8,16,2019,23.052,21.282,23.004,2210
MCD,8/16/2019,2,228,8,16,2019,23.004,21.378,23.004,2211
MCD,8/16/2019,3,228,8,16,2019,22.86,21.664,23.052,2212
MCD,8/16/2019,4,228,8,16,2019,22.573,21.951,23.052,2213
MCD,8/16/2019,5,228,8,16,2019,22.573,21.9505,22.956,2214
MCD,8/16/2019,6,228,8,16,2019,22.669,21.664,22.908,2215
MCD,8/16/2019,7,228,8,16,2019,22.621,21.569,22.908,2216
MCD,8/16/2019,8,228,8,16,2019,22.717,21.855,22.86,2217
MCD,8/16/2019,9,228,8,16,2019,22.621,21.8075,22.812,2218
MCD,8/16/2019,10,228,8,16,2019,22.573,21.76,22.812,2219
MCD,8/16/2019,11,228,8,16,2019,22.573,21.76,22.717,2220
MCD,8/16/2019,12,228,8,16,2019,22.621,21.76,22.717,2221
MCD,8/16/2019,13,228,8,16,2019,22.86,21.712,22.717,2222
MCD,8/16/2019,14,228,8,16,2019,23.004,21.664,22.908,2223
MCD,8/16/2019,15,228,8,16,2019,23.196,21.664,22.812,2224
MCD,8/16/2019,16,228,8,16,2019,23.5325,21.664,22.812,2225
MCD,8/16/2019,17,228,8,16,2019,23.821,21.664,22.812,2226
MCD,8/16/2019,18,228,8,16,2019,24.11,21.6165,22.812,2227
MCD,8/16/2019,19,228,8,16,2019,23.9175,21.6165,22.812,2228
MCD,8/16/2019,20,228,8,16,2019,23.725,21.569,22.717,2229
MCD,8/16/2019,21,228,8,16,2019,23.581,21.569,22.7645,2230
MCD,8/16/2019,22,228,8,16,2019,23.436,21.569,22.7645,2231
MCD,8/16/2019,23,228,8,16,2019,23.244,21.569,22.717,2232
MCD,8/17/2019,0,229,8,17,2019,23.1,21.569,22.717,2233
MCD,8/17/2019,1,229,8,17,2019,22.956,21.855,22.717,2234
MCD,8/17/2019,2,229,8,17,2019,22.908,21.569,22.7645,2235
MCD,8/17/2019,3,229,8,17,2019,22.812,21.569,22.812,2236
MCD,8/17/2019,4,229,8,17,2019,22.669,21.664,22.812,2237
MCD,8/17/2019,5,229,8,17,2019,22.573,21.6165,22.717,2238
MCD,8/17/2019,6,229,8,17,2019,22.573,21.473,22.621,2239
MCD,8/17/2019,7,229,8,17,2019,22.573,21.521,22.621,2240
MCD,8/17/2019,8,229,8,17,2019,22.621,21.6165,22.621,2241
MCD,8/17/2019,9,229,8,17,2019,22.573,21.521,22.621,2242
MCD,8/17/2019,10,229,8,17,2019,22.7645,21.521,22.717,2243
MCD,8/17/2019,11,229,8,17,2019,23.292,21.664,22.717,2244
MCD,8/17/2019,12,229,8,17,2019,23.677,21.6645,22.717,2245
MCD,8/17/2019,13,229,8,17,2019,24.062,21.664,22.812,2246
MCD,8/17/2019,14,229,8,17,2019,24.303,21.712,22.812,2247
MCD,8/17/2019,15,229,8,17,2019,24.3035,21.664,22.812,2248
MCD,8/17/2019,16,229,8,17,2019,23.9175,21.6645,22.812,2249
MCD,8/17/2019,17,229,8,17,2019,23.869,21.521,22.812,2250
MCD,8/17/2019,18,229,8,17,2019,24.2065,21.473,22.812,2251
MCD,8/17/2019,19,229,8,17,2019,24.11,21.4255,22.7645,2252
MCD,8/17/2019,20,229,8,17,2019,23.9175,21.378,22.621,2253
MCD,8/17/2019,21,229,8,17,2019,23.725,21.282,22.621,2254
MCD,8/17/2019,22,229,8,17,2019,23.5325,21.282,22.621,2255
MCD,8/17/2019,23,229,8,17,2019,23.388,21.282,22.717,2256
MCD,8/18/2019,0,230,8,18,2019,23.292,21.282,22.717,2257
MCD,8/18/2019,1,230,8,18,2019,23.196,21.282,22.717,2258
MCD,8/18/2019,2,230,8,18,2019,23.052,21.2345,22.717,2259
MCD,8/18/2019,3,230,8,18,2019,23.004,21.33,22.717,2260
MCD,8/18/2019,4,230,8,18,2019,22.956,21.282,22.717,2261
MCD,8/18/2019,5,230,8,18,2019,22.908,21.33,22.717,2262
MCD,8/18/2019,6,230,8,18,2019,22.717,21.187,22.717,2263
MCD,8/18/2019,7,230,8,18,2019,22.717,21.2345,22.717,2264
MCD,8/18/2019,8,230,8,18,2019,22.669,21.187,22.812,2265
MCD,8/18/2019,9,230,8,18,2019,22.669,21.2345,22.7645,2266
MCD,8/18/2019,10,230,8,18,2019,22.621,21.187,22.717,2267
MCD,8/18/2019,11,230,8,18,2019,22.812,21.33,22.812,2268
MCD,8/18/2019,12,230,8,18,2019,22.812,21.6165,22.717,2269
MCD,8/18/2019,13,230,8,18,2019,22.812,22.142,22.717,2270
MCD,8/18/2019,14,230,8,18,2019,22.7645,22.142,22.621,2271
MCD,8/18/2019,15,230,8,18,2019,22.908,22.238,22.525,2272
MCD,8/18/2019,16,230,8,18,2019,23.052,22.238,22.621,2273
MCD,8/18/2019,17,230,8,18,2019,23.292,22.381,22.669,2274
MCD,8/18/2019,18,230,8,18,2019,23.34,22.429,22.717,2275
MCD,8/18/2019,19,230,8,18,2019,23.148,22.333,22.669,2276
MCD,8/18/2019,20,230,8,18,2019,22.86,22.333,22.812,2277
MCD,8/18/2019,21,230,8,18,2019,22.7645,22.238,22.86,2278
MCD,8/18/2019,22,230,8,18,2019,22.573,22.238,22.812,2279
MCD,8/18/2019,23,230,8,18,2019,22.477,22.142,22.7645,2280
MCD,8/19/2019,0,231,8,19,2019,22.429,22.046,22.669,2281
MCD,8/19/2019,1,231,8,19,2019,22.381,21.951,22.621,2282
MCD,8/19/2019,2,231,8,19,2019,22.2855,21.855,22.573,2283
MCD,8/19/2019,3,231,8,19,2019,22.19,21.8075,22.525,2284
MCD,8/19/2019,4,231,8,19,2019,22.094,21.712,22.429,2285
MCD,8/19/2019,5,231,8,19,2019,22.094,21.6165,22.381,2286
MCD,8/19/2019,6,231,8,19,2019,21.9985,21.473,22.2855,2287
MCD,8/19/2019,7,231,8,19,2019,21.951,21.378,22.238,2288
MCD,8/19/2019,8,231,8,19,2019,21.903,21.2825,22.238,2289
MCD,8/19/2019,9,231,8,19,2019,21.855,21.091,22.238,2290
MCD,8/19/2019,10,231,8,19,2019,22.0465,21.282,22.238,2291
MCD,8/19/2019,11,231,8,19,2019,22.2375,21.473,22.238,2292
MCD,8/19/2019,12,231,8,19,2019,22.525,21.8075,22.333,2293
MCD,8/19/2019,13,231,8,19,2019,22.908,21.9985,22.669,2294
MCD,8/19/2019,14,231,8,19,2019,23.052,22.2855,22.86,2295
MCD,8/19/2019,15,231,8,19,2019,23.388,22.429,22.908,2296
MCD,8/19/2019,16,231,8,19,2019,23.5325,22.477,22.956,2297
MCD,8/19/2019,17,231,8,19,2019,23.484,22.525,23.004,2298
MCD,8/19/2019,18,231,8,19,2019,23.292,22.621,23.004,2299
MCD,8/19/2019,19,231,8,19,2019,23.004,22.621,23.052,2300
MCD,8/19/2019,20,231,8,19,2019,22.956,22.525,23.004,2301
MCD,8/19/2019,21,231,8,19,2019,22.7645,22.429,22.7645,2302
MCD,8/19/2019,22,231,8,19,2019,22.573,21.8075,22.381,2303
MCD,8/19/2019,23,231,8,19,2019,22.429,21.3775,22.429,2304
MCD,8/20/2019,0,232,8,20,2019,22.381,21.33,22.621,2305
MCD,8/20/2019,1,232,8,20,2019,22.333,21.378,22.669,2306
MCD,8/20/2019,2,232,8,20,2019,22.2855,21.378,22.621,2307
MCD,8/20/2019,3,232,8,20,2019,22.19,21.378,22.525,2308
MCD,8/20/2019,4,232,8,20,2019,22.094,21.378,22.477,2309
MCD,8/20/2019,5,232,8,20,2019,22.142,21.378,22.429,2310
MCD,8/20/2019,6,232,8,20,2019,22.142,21.282,22.429,2311
MCD,8/20/2019,7,232,8,20,2019,22.094,21.33,22.429,2312
MCD,8/20/2019,8,232,8,20,2019,22.142,21.4255,22.333,2313
MCD,8/20/2019,9,232,8,20,2019,22.2855,21.473,22.333,2314
MCD,8/20/2019,10,232,8,20,2019,22.333,21.6645,22.333,2315
MCD,8/20/2019,11,232,8,20,2019,22.2375,21.76,22.333,2316
MCD,8/20/2019,12,232,8,20,2019,22.333,21.5685,22.333,2317
MCD,8/20/2019,13,232,8,20,2019,22.429,21.6165,22.429,2318
MCD,8/20/2019,14,232,8,20,2019,22.621,21.76,22.477,2319
MCD,8/20/2019,15,232,8,20,2019,22.7645,21.8555,22.525,2320
MCD,8/20/2019,16,232,8,20,2019,23.292,21.76,22.525,2321
MCD,8/20/2019,17,232,8,20,2019,23.484,21.664,22.573,2322
MCD,8/20/2019,18,232,8,20,2019,23.436,21.6645,22.429,2323
MCD,8/20/2019,19,232,8,20,2019,23.484,21.4735,22.333,2324
MCD,8/20/2019,20,232,8,20,2019,23.388,21.282,22.381,2325
MCD,8/20/2019,21,232,8,20,2019,23.148,21.282,22.429,2326
MCD,8/20/2019,22,232,8,20,2019,23.052,21.2345,22.429,2327
MCD,8/20/2019,23,232,8,20,2019,23.004,21.187,22.333,2328
MCD,8/21/2019,0,233,8,21,2019,22.908,21.187,22.2855,2329
MCD,8/21/2019,1,233,8,21,2019,22.812,21.187,22.2855,2330
MCD,8/21/2019,2,233,8,21,2019,22.717,21.187,22.333,2331
MCD,8/21/2019,3,233,8,21,2019,22.621,21.282,22.333,2332
MCD,8/21/2019,4,233,8,21,2019,22.525,21.282,22.381,2333
MCD,8/21/2019,5,233,8,21,2019,22.429,21.2345,22.333,2334
MCD,8/21/2019,6,233,8,21,2019,22.2855,21.187,22.333,2335
MCD,8/21/2019,7,233,8,21,2019,22.2855,21.2345,22.238,2336
MCD,8/21/2019,8,233,8,21,2019,22.19,21.282,22.238,2337
MCD,8/21/2019,9,233,8,21,2019,22.142,21.282,22.238,2338
MCD,8/21/2019,10,233,8,21,2019,22.2855,21.378,22.238,2339
MCD,8/21/2019,11,233,8,21,2019,22.477,21.473,22.238,2340
MCD,8/21/2019,12,233,8,21,2019,22.621,21.76,22.238,2341
MCD,8/21/2019,13,233,8,21,2019,22.7645,21.903,22.238,2342
MCD,8/21/2019,14,233,8,21,2019,22.908,22.094,22.238,2343
MCD,8/21/2019,15,233,8,21,2019,22.86,22.238,22.2855,2344
MCD,8/21/2019,16,233,8,21,2019,22.956,22.238,22.238,2345
MCD,8/21/2019,17,233,8,21,2019,23.244,22.2855,22.429,2346
MCD,8/21/2019,18,233,8,21,2019,23.388,22.238,22.429,2347
MCD,8/21/2019,19,233,8,21,2019,23.244,22.238,22.429,2348
MCD,8/21/2019,20,233,8,21,2019,23.004,22.238,22.525,2349
MCD,8/21/2019,21,233,8,21,2019,22.669,22.19,22.525,2350
MCD,8/21/2019,22,233,8,21,2019,22.573,22.094,22.525,2351
MCD,8/21/2019,23,233,8,21,2019,22.573,22.046,22.477,2352
MCD,8/22/2019,0,234,8,22,2019,22.477,21.951,22.429,2353
MCD,8/22/2019,1,234,8,22,2019,22.333,21.855,22.381,2354
MCD,8/22/2019,2,234,8,22,2019,22.333,21.76,22.2855,2355
MCD,8/22/2019,3,234,8,22,2019,22.2855,21.712,22.238,2356
MCD,8/22/2019,4,234,8,22,2019,22.238,21.664,22.238,2357
MCD,8/22/2019,5,234,8,22,2019,22.142,21.6165,22.142,2358
MCD,8/22/2019,6,234,8,22,2019,22.046,21.473,22.142,2359
MCD,8/22/2019,7,234,8,22,2019,21.9985,21.4255,22.046,2360
MCD,8/22/2019,8,234,8,22,2019,21.951,21.378,22.046,2361
MCD,8/22/2019,9,234,8,22,2019,21.855,21.378,22.046,2362
MCD,8/22/2019,10,234,8,22,2019,21.903,21.2345,22.046,2363
MCD,8/22/2019,11,234,8,22,2019,22.046,21.282,22.046,2364
MCD,8/22/2019,12,234,8,22,2019,22.142,21.282,22.046,2365
MCD,8/22/2019,13,234,8,22,2019,22.142,21.187,22.046,2366
MCD,8/22/2019,14,234,8,22,2019,22.046,21.0915,22.046,2367
MCD,8/22/2019,15,234,8,22,2019,22.094,21.0435,22.142,2368
MCD,8/22/2019,16,234,8,22,2019,22.094,20.996,22.094,2369
MCD,8/22/2019,17,234,8,22,2019,22.046,21.0435,21.9985,2370
MCD,8/22/2019,18,234,8,22,2019,21.951,20.901,22.046,2371
MCD,8/22/2019,19,234,8,22,2019,22.046,20.996,22.046,2372
MCD,8/22/2019,20,234,8,22,2019,21.9985,20.996,21.951,2373
MCD,8/22/2019,21,234,8,22,2019,21.855,20.9485,21.903,2374
MCD,8/22/2019,22,234,8,22,2019,21.855,20.901,21.855,2375
MCD,8/22/2019,23,234,8,22,2019,21.8075,20.9485,21.855,2376
MCD,8/23/2019,0,235,8,23,2019,21.76,20.996,21.76,2377
MCD,8/23/2019,1,235,8,23,2019,21.664,20.9485,21.76,2378
MCD,8/23/2019,2,235,8,23,2019,21.521,20.853,21.664,2379
MCD,8/23/2019,3,235,8,23,2019,21.378,20.7575,21.6165,2380
MCD,8/23/2019,4,235,8,23,2019,21.33,20.6625,21.569,2381
MCD,8/23/2019,5,235,8,23,2019,21.282,20.4715,21.473,2382
MCD,8/23/2019,6,235,8,23,2019,21.139,20.2815,21.473,2383
MCD,8/23/2019,7,235,8,23,2019,21.187,20.186,21.378,2384
MCD,8/23/2019,8,235,8,23,2019,21.187,20.186,21.378,2385
MCD,8/23/2019,9,235,8,23,2019,21.139,20.138,21.378,2386
MCD,8/23/2019,10,235,8,23,2019,21.282,20.043,21.33,2387
MCD,8/23/2019,11,235,8,23,2019,21.378,20.138,21.282,2388
MCD,8/23/2019,12,235,8,23,2019,21.4735,20.138,21.33,2389
MCD,8/23/2019,13,235,8,23,2019,21.712,20.0905,21.4255,2390
MCD,8/23/2019,14,235,8,23,2019,21.9505,20.138,21.378,2391
MCD,8/23/2019,15,235,8,23,2019,22.094,20.186,21.4255,2392
MCD,8/23/2019,16,235,8,23,2019,22.19,20.138,21.521,2393
MCD,8/23/2019,17,235,8,23,2019,22.2855,20.138,21.473,2394
MCD,8/23/2019,18,235,8,23,2019,22.525,20.138,21.473,2395
MCD,8/23/2019,19,235,8,23,2019,22.621,20.138,21.4255,2396
MCD,8/23/2019,20,235,8,23,2019,22.381,20.138,21.4255,2397
MCD,8/23/2019,21,235,8,23,2019,22.19,20.138,21.4255,2398
MCD,8/23/2019,22,235,8,23,2019,22.046,20.138,21.473,2399
MCD,8/23/2019,23,235,8,23,2019,21.903,20.138,21.569,2400
MCD,8/24/2019,0,236,8,24,2019,21.8075,20.138,21.521,2401
MCD,8/24/2019,1,236,8,24,2019,21.664,20.138,21.473,2402
MCD,8/24/2019,2,236,8,24,2019,21.569,20.138,21.473,2403
MCD,8/24/2019,3,236,8,24,2019,21.473,20.138,21.473,2404
MCD,8/24/2019,4,236,8,24,2019,21.378,20.138,21.473,2405
MCD,8/24/2019,5,236,8,24,2019,21.2825,20.138,21.4255,2406
MCD,8/24/2019,6,236,8,24,2019,21.091,20.138,21.473,2407
MCD,8/24/2019,7,236,8,24,2019,21.0435,20.138,21.378,2408
MCD,8/24/2019,8,236,8,24,2019,21.091,20.234,21.378,2409
MCD,8/24/2019,9,236,8,24,2019,21.187,20.234,21.378,2410
MCD,8/24/2019,10,236,8,24,2019,21.2345,20.5195,21.378,2411
MCD,8/24/2019,11,236,8,24,2019,21.5685,20.567,21.4255,2412
MCD,8/24/2019,12,236,8,24,2019,21.6165,20.519,21.4255,2413
MCD,8/24/2019,13,236,8,24,2019,21.664,20.5195,21.569,2414
MCD,8/24/2019,14,236,8,24,2019,21.664,20.329,21.569,2415
MCD,8/24/2019,15,236,8,24,2019,21.664,20.329,21.664,2416
MCD,8/24/2019,16,236,8,24,2019,21.712,20.329,21.712,2417
MCD,8/24/2019,17,236,8,24,2019,21.8075,20.424,21.712,2418
