lake,date,hour,yday,month,day,year,littoral6,littoral8,pelagic_05,pelagic_1,comp,seq,pelagic_3.5
MCD,6/25/2019,4,176,6,25,2019,20.3765,16.9035,20.615,20.615,-0.2385,965,12.304
MCD,6/25/2019,5,176,6,25,2019,20.329,16.951,20.519,20.615,-0.286,966,12.304
MCD,6/25/2019,6,176,6,25,2019,20.329,17.0935,20.519,20.519,-0.19,967,12.3525
MCD,6/25/2019,7,176,6,25,2019,20.2815,17.379,20.4715,20.4715,-0.19,968,12.304
MCD,6/25/2019,8,176,6,25,2019,20.424,17.284,20.4715,20.424,0,969,12.497
MCD,6/25/2019,9,176,6,25,2019,20.615,18.283,20.6625,20.519,0.096,970,12.497
MCD,6/25/2019,10,176,6,25,2019,20.6145,19.139,20.7575,20.6625,-0.048,971,12.3525
MCD,6/25/2019,11,176,6,25,2019,20.9005,18.806,21.0435,20.71,0.1905,972,12.642
MCD,6/25/2019,12,176,6,25,2019,21.2825,20.3285,21.4255,20.9005,0.382,973,12.7385
MCD,6/25/2019,13,176,6,25,2019,21.7595,20.853,21.6165,21.139,0.6205,974,12.401
MCD,6/25/2019,14,176,6,25,2019,22.094,21.0435,21.712,21.378,0.716,975,12.497
MCD,6/25/2019,15,176,6,25,2019,22.19,21.2345,21.903,21.521,0.669,976,12.6905
MCD,6/25/2019,16,176,6,25,2019,22.333,21.4255,21.903,21.664,0.669,977,12.449
MCD,6/25/2019,17,176,6,25,2019,22.333,21.473,22.0945,21.664,0.669,978,12.449
MCD,6/25/2019,18,176,6,25,2019,22.142,21.473,21.6645,21.664,0.478,979,12.7865
MCD,6/25/2019,19,176,6,25,2019,21.855,21.0915,21.712,21.521,0.334,980,12.449
MCD,6/25/2019,20,176,6,25,2019,21.7595,19.8055,21.6645,21.378,0.3815,981,12.642
MCD,6/25/2019,21,176,6,25,2019,21.521,20.567,21.521,21.473,0.048,982,12.2555
MCD,6/25/2019,22,176,6,25,2019,21.4735,19.948,21.378,21.378,0.0955,983,12.497
MCD,6/25/2019,23,176,6,25,2019,21.378,20.6625,21.378,21.33,0.048,984,12.6415
MCD,6/26/2019,0,177,6,26,2019,21.33,20.091,21.282,21.282,0.048,985,12.013
MCD,6/26/2019,1,177,6,26,2019,21.33,19.377,21.2345,21.2345,0.0955,986,12.3035
MCD,6/26/2019,2,177,6,26,2019,21.0435,20.043,21.139,21.139,-0.0955,987,12.5455
MCD,6/26/2019,3,177,6,26,2019,20.996,19.7575,20.996,21.0435,-0.0475,988,12.449
MCD,6/26/2019,4,177,6,26,2019,20.901,19.615,20.901,20.996,-0.095,989,12.5455
MCD,6/26/2019,5,177,6,26,2019,20.805,19.615,20.901,20.901,-0.096,990,12.1585
MCD,6/26/2019,6,177,6,26,2019,20.853,19.853,20.901,20.901,-0.048,991,12.5935
MCD,6/26/2019,7,177,6,26,2019,20.996,20.043,21.139,20.901,0.095,992,12.449
MCD,6/26/2019,8,177,6,26,2019,21.0435,20.1385,21.4735,20.901,0.1425,993,12.449
MCD,6/26/2019,9,177,6,26,2019,21.091,20.329,21.521,20.9485,0.1425,994,12.4975
MCD,6/26/2019,10,177,6,26,2019,21.2345,20.424,21.5685,20.996,0.2385,995,12.6905
MCD,6/26/2019,11,177,6,26,2019,21.4735,20.6625,21.6165,20.996,0.4775,996,12.5455
MCD,6/26/2019,12,177,6,26,2019,21.8075,20.996,22.046,21.0435,0.764,997,12.9315
MCD,6/26/2019,13,177,6,26,2019,21.9985,21.091,22.046,20.996,1.0025,998,12.642
MCD,6/26/2019,14,177,6,26,2019,22.2375,21.33,22.2855,21.091,1.1465,999,12.5455
MCD,6/26/2019,15,177,6,26,2019,22.7645,21.378,22.429,21.282,1.4825,1000,12.835
MCD,6/26/2019,16,177,6,26,2019,23.004,21.4255,22.908,21.569,1.435,1001,12.835
MCD,6/26/2019,17,177,6,26,2019,22.956,21.76,22.812,21.6165,1.3395,1002,12.352
MCD,6/26/2019,18,177,6,26,2019,23.244,21.855,22.908,21.282,1.962,1003,12.4975
MCD,6/26/2019,19,177,6,26,2019,23.34,21.521,22.86,21.282,2.058,1004,12.5455
MCD,6/26/2019,20,177,6,26,2019,22.908,20.6625,22.621,20.996,1.912,1005,12.642
MCD,6/26/2019,21,177,6,26,2019,22.669,20.424,22.621,20.996,1.673,1006,13.076
MCD,6/26/2019,22,177,6,26,2019,22.477,20.043,22.573,20.901,1.576,1007,12.835
MCD,6/26/2019,23,177,6,26,2019,22.381,19.9005,22.429,21.0435,1.3375,1008,12.497
MCD,6/27/2019,0,178,6,27,2019,22.19,19.71,22.333,21.139,1.051,1009,12.7385
MCD,6/27/2019,1,178,6,27,2019,22.094,19.7575,22.2855,21.187,0.907,1010,12.5455
MCD,6/27/2019,2,178,6,27,2019,21.9985,19.71,22.094,21.187,0.8115,1011,12.594
MCD,6/27/2019,3,178,6,27,2019,21.855,19.567,21.951,21.187,0.668,1012,12.69
MCD,6/27/2019,4,178,6,27,2019,21.76,19.472,21.951,21.282,0.478,1013,12.642
MCD,6/27/2019,5,178,6,27,2019,21.664,19.472,21.951,21.187,0.477,1014,12.594
MCD,6/27/2019,6,178,6,27,2019,21.712,19.377,21.903,21.187,0.525,1015,12.1585
MCD,6/27/2019,7,178,6,27,2019,21.951,19.282,22.0465,21.091,0.86,1016,12.207
MCD,6/27/2019,8,178,6,27,2019,22.046,19.377,22.2855,21.091,0.955,1017,12.449
MCD,6/27/2019,9,178,6,27,2019,22.2375,19.4245,22.621,21.187,1.0505,1018,12.835
MCD,6/27/2019,10,178,6,27,2019,22.19,19.377,22.7645,21.187,1.003,1019,12.7865
MCD,6/27/2019,11,178,6,27,2019,22.3335,19.6145,23.292,21.33,1.0035,1020,12.642
MCD,6/27/2019,12,178,6,27,2019,22.429,19.9005,23.5325,21.473,0.956,1021,12.7385
MCD,6/27/2019,13,178,6,27,2019,22.429,20.0905,23.292,21.521,0.908,1022,12.7385
MCD,6/27/2019,14,178,6,27,2019,23.004,19.6625,23.196,21.6165,1.3875,1023,12.642
MCD,6/27/2019,15,178,6,27,2019,22.573,19.5195,23.581,21.521,1.052,1024,12.9795
MCD,6/27/2019,16,178,6,27,2019,22.333,19.71,23.484,21.2345,1.0985,1025,12.4975
MCD,6/27/2019,17,178,6,27,2019,22.381,19.71,23.388,21.33,1.051,1026,12.883
MCD,6/27/2019,18,178,6,27,2019,22.429,19.6145,23.1,21.139,1.29,1027,12.594
MCD,6/27/2019,19,178,6,27,2019,22.429,19.758,22.86,21.0435,1.3855,1028,12.7865
MCD,6/27/2019,20,178,6,27,2019,22.525,19.567,22.717,21.187,1.338,1029,12.98
MCD,6/27/2019,21,178,6,27,2019,22.381,19.662,22.812,21.33,1.051,1030,12.7385
MCD,6/27/2019,22,178,6,27,2019,22.429,19.71,22.812,21.473,0.956,1031,12.5455
MCD,6/27/2019,23,178,6,27,2019,22.429,19.71,22.573,21.521,0.908,1032,12.642
MCD,6/28/2019,0,179,6,28,2019,22.333,19.853,22.429,21.4255,0.9075,1033,12.401
MCD,6/28/2019,1,179,6,28,2019,22.2855,19.6625,22.333,21.378,0.9075,1034,12.69
MCD,6/28/2019,2,179,6,28,2019,22.333,19.472,22.2855,21.33,1.003,1035,12.5455
MCD,6/28/2019,3,179,6,28,2019,22.238,19.282,22.238,21.33,0.908,1036,12.3525
MCD,6/28/2019,4,179,6,28,2019,22.238,19.187,22.142,21.282,0.956,1037,12.5935
MCD,6/28/2019,5,179,6,28,2019,22.19,19.187,22.142,21.282,0.908,1038,12.7865
MCD,6/28/2019,6,179,6,28,2019,22.19,19.2345,22.142,21.4255,0.7645,1039,12.594
MCD,6/28/2019,7,179,6,28,2019,22.2855,19.282,22.2375,21.282,1.0035,1040,12.594
MCD,6/28/2019,8,179,6,28,2019,22.2855,19.377,22.3335,21.2345,1.051,1041,12.5455
MCD,6/28/2019,9,179,6,28,2019,22.477,19.377,22.573,21.2345,1.2425,1042,12.6905
MCD,6/28/2019,10,179,6,28,2019,22.7645,19.377,22.908,21.33,1.4345,1043,12.7385
MCD,6/28/2019,11,179,6,28,2019,23.004,19.4245,23.196,21.33,1.674,1044,12.7865
MCD,6/28/2019,12,179,6,28,2019,22.956,19.472,23.1,21.33,1.626,1045,12.69
MCD,6/28/2019,13,179,6,28,2019,23.533,19.5195,23.148,21.6165,1.9165,1046,12.642
MCD,6/28/2019,14,179,6,28,2019,24.158,19.567,23.4845,21.521,2.637,1047,12.7865
MCD,6/28/2019,15,179,6,28,2019,24.4,19.758,24.2545,21.712,2.688,1048,12.642
MCD,6/28/2019,16,179,6,28,2019,24.883,19.3295,24.158,21.76,3.123,1049,12.5455
MCD,6/28/2019,17,179,6,28,2019,25.3675,19.187,24.5445,21.903,3.4645,1050,12.69
MCD,6/28/2019,18,179,6,28,2019,25.659,19.2345,24.6895,21.7595,3.8995,1051,12.883
MCD,6/28/2019,19,179,6,28,2019,25.9515,19.187,24.6895,21.282,4.6695,1052,12.7385
MCD,6/28/2019,20,179,6,28,2019,25.61,18.9485,24.3515,21.3775,4.2325,1053,12.5935
MCD,6/28/2019,21,179,6,28,2019,25.0765,18.901,24.062,21.521,3.5555,1054,12.642
MCD,6/28/2019,22,179,6,28,2019,25.028,18.996,24.3515,21.3775,3.6505,1055,13.269
MCD,6/28/2019,23,179,6,28,2019,24.931,19.092,24.3995,21.187,3.744,1056,13.028
MCD,6/29/2019,0,180,6,29,2019,24.7865,19.092,24.255,21.521,3.2655,1057,12.304
MCD,6/29/2019,1,180,6,29,2019,24.6415,19.092,24.158,21.4255,3.216,1058,12.642
MCD,6/29/2019,2,180,6,29,2019,24.3995,18.996,24.014,21.4255,2.974,1059,12.835
MCD,6/29/2019,3,180,6,29,2019,24.2545,18.996,23.869,21.4255,2.829,1060,12.787
MCD,6/29/2019,4,180,6,29,2019,24.11,18.996,23.725,21.378,2.732,1061,12.7865
MCD,6/29/2019,5,180,6,29,2019,23.9175,18.996,23.581,21.521,2.3965,1062,12.69
MCD,6/29/2019,6,180,6,29,2019,23.869,18.996,23.581,21.664,2.205,1063,12.7865
MCD,6/29/2019,7,180,6,29,2019,24.014,18.901,23.773,21.712,2.302,1064,12.5935
MCD,6/29/2019,8,180,6,29,2019,24.158,18.901,23.9175,21.664,2.494,1065,12.642
MCD,6/29/2019,9,180,6,29,2019,24.1585,18.8535,24.1585,21.8075,2.351,1066,12.835
MCD,6/29/2019,10,180,6,29,2019,23.966,19.282,24.545,21.855,2.111,1067,12.69
MCD,6/29/2019,11,180,6,29,2019,24.11,19.4245,24.641,21.664,2.446,1068,12.835
MCD,6/29/2019,12,180,6,29,2019,24.448,19.282,24.835,21.8075,2.6405,1069,12.7385
MCD,6/29/2019,13,180,6,29,2019,24.6895,19.282,25.3675,21.951,2.7385,1070,13.028
MCD,6/29/2019,14,180,6,29,2019,26.049,19.3295,25.5615,21.855,4.194,1071,13.028
MCD,6/29/2019,15,180,6,29,2019,26.928,19.4245,25.854,21.9985,4.9295,1072,12.835
MCD,6/29/2019,16,180,6,29,2019,27.4195,19.3295,26.6345,22.19,5.2295,1073,12.7385
MCD,6/29/2019,17,180,6,29,2019,27.616,19.377,26.439,21.9985,5.6175,1074,12.9315
MCD,6/29/2019,18,180,6,29,2019,27.5665,19.187,26.3415,21.6165,5.95,1075,13.076
MCD,6/29/2019,19,180,6,29,2019,27.0755,19.3295,25.9025,21.903,5.1725,1076,12.9315
MCD,6/29/2019,20,180,6,29,2019,26.439,19.377,26.2925,22.2855,4.1535,1077,12.883
MCD,6/29/2019,21,180,6,29,2019,26.0485,19.4245,26.39,21.8555,4.193,1078,13.413
MCD,6/29/2019,22,180,6,29,2019,25.659,19.4245,26.292,21.2825,4.3765,1079,12.5935
MCD,6/29/2019,23,180,6,29,2019,25.2705,19.282,26.0485,21.8075,3.463,1080,12.787
MCD,6/30/2019,0,181,6,30,2019,25.2705,19.282,25.8535,21.7595,3.511,1081,12.8835
MCD,6/30/2019,1,181,6,30,2019,25.416,19.377,25.659,21.473,3.943,1082,13.1725
MCD,6/30/2019,2,181,6,30,2019,25.319,19.2345,25.4645,21.6645,3.6545,1083,13.1725
MCD,6/30/2019,3,181,6,30,2019,25.028,19.1395,25.1735,21.9505,3.0775,1084,13.028
MCD,6/30/2019,4,181,6,30,2019,24.883,19.092,24.9795,22.094,2.789,1085,13.173
MCD,6/30/2019,5,181,6,30,2019,24.6895,18.996,24.931,21.9505,2.739,1086,12.7385
MCD,6/30/2019,6,181,6,30,2019,24.4965,19.044,24.6895,21.855,2.6415,1087,12.883
MCD,6/30/2019,7,181,6,30,2019,24.303,18.996,24.4965,21.903,2.4,1088,12.9795
MCD,6/30/2019,8,181,6,30,2019,24.158,18.996,24.3995,21.664,2.494,1089,13.076
MCD,6/30/2019,9,181,6,30,2019,24.062,19.0915,24.2065,21.712,2.35,1090,12.7385
MCD,6/30/2019,10,181,6,30,2019,23.869,19.9005,23.9175,22.2375,1.6315,1091,13.221
MCD,6/30/2019,11,181,6,30,2019,23.9175,19.2345,23.9175,22.2375,1.68,1092,13.1245
MCD,6/30/2019,12,181,6,30,2019,24.014,19.662,24.11,22.19,1.824,1093,13.7015
MCD,6/30/2019,13,181,6,30,2019,23.725,19.615,24.158,23.0045,0.7205,1094,13.2685
MCD,6/30/2019,14,181,6,30,2019,24.2065,18.949,24.158,22.4785,1.728,1095,12.9795
MCD,6/30/2019,15,181,6,30,2019,24.2065,19.472,24.158,21.4255,2.781,1096,12.9315
MCD,6/30/2019,16,181,6,30,2019,24.158,19.5195,24.2545,21.664,2.494,1097,13.269
MCD,6/30/2019,17,181,6,30,2019,24.158,19.092,24.351,21.712,2.446,1098,13.6535
MCD,6/30/2019,18,181,6,30,2019,24.2065,19.1395,24.303,21.8075,2.399,1099,13.798
MCD,6/30/2019,19,181,6,30,2019,24.158,19.187,24.255,22.0945,2.0635,1100,13.0275
MCD,6/30/2019,20,181,6,30,2019,24.158,19.092,24.158,22.429,1.729,1101,12.6905
MCD,6/30/2019,21,181,6,30,2019,24.062,19.044,24.062,22.525,1.537,1102,13.0765
MCD,6/30/2019,22,181,6,30,2019,23.9175,19.092,23.966,22.3335,1.584,1103,13.365
MCD,6/30/2019,23,181,6,30,2019,23.821,19.0915,23.9175,22.046,1.775,1104,13.076
MCD,7/1/2019,0,182,7,1,2019,23.725,19.0915,23.821,22.094,1.631,1105,12.9315
MCD,7/1/2019,1,182,7,1,2019,23.581,18.9485,23.725,21.903,1.678,1106,13.076
MCD,7/1/2019,2,182,7,1,2019,23.581,19.187,23.677,21.664,1.917,1107,13.221
MCD,7/1/2019,3,182,7,1,2019,23.484,18.8535,23.581,21.8075,1.6765,1108,13.4615
MCD,7/1/2019,4,182,7,1,2019,23.436,18.806,23.581,21.903,1.533,1109,13.076
MCD,7/1/2019,5,182,7,1,2019,23.436,18.901,23.484,21.712,1.724,1110,13.0765
MCD,7/1/2019,6,182,7,1,2019,23.388,18.806,23.484,21.664,1.724,1111,12.883
MCD,7/1/2019,7,182,7,1,2019,23.34,18.8535,23.484,21.7595,1.5805,1112,13.028
MCD,7/1/2019,8,182,7,1,2019,23.292,18.996,23.388,21.855,1.437,1113,12.98
MCD,7/1/2019,9,182,7,1,2019,23.292,18.806,23.484,21.855,1.437,1114,13.1725
MCD,7/1/2019,10,182,7,1,2019,23.34,18.901,23.484,21.9505,1.3895,1115,13.221
MCD,7/1/2019,11,182,7,1,2019,23.484,19.282,23.725,22.046,1.438,1116,13.028
MCD,7/1/2019,12,182,7,1,2019,23.725,18.9965,23.869,22.0465,1.6785,1117,12.98
MCD,7/1/2019,13,182,7,1,2019,23.821,19.2345,23.9175,21.903,1.918,1118,12.9795
MCD,7/1/2019,14,182,7,1,2019,23.869,19.044,23.821,21.9505,1.9185,1119,13.0765
MCD,7/1/2019,15,182,7,1,2019,23.869,19.1395,23.821,22.333,1.536,1120,13.1245
MCD,7/1/2019,16,182,7,1,2019,23.869,19.2345,23.773,22.2855,1.5835,1121,13.317
MCD,7/1/2019,17,182,7,1,2019,23.966,19.1395,24.062,21.9985,1.9675,1122,13.413
MCD,7/1/2019,18,182,7,1,2019,23.9175,18.9965,23.966,22.238,1.6795,1123,13.1725
MCD,7/1/2019,19,182,7,1,2019,23.821,18.7585,23.821,22.142,1.679,1124,13.028
MCD,7/1/2019,20,182,7,1,2019,23.773,18.711,23.725,21.903,1.87,1125,12.98
MCD,7/1/2019,21,182,7,1,2019,23.725,18.616,23.677,21.8075,1.9175,1126,13.221
MCD,7/1/2019,22,182,7,1,2019,23.629,18.616,23.581,21.855,1.774,1127,13.1725
MCD,7/1/2019,23,182,7,1,2019,23.581,18.616,23.581,21.7595,1.8215,1128,13.028
MCD,7/2/2019,0,183,7,2,2019,23.484,18.521,23.5325,21.664,1.82,1129,13.2205
MCD,7/2/2019,1,183,7,2,2019,23.436,18.521,23.484,21.8075,1.6285,1130,12.9795
MCD,7/2/2019,2,183,7,2,2019,23.388,18.5685,23.484,21.855,1.533,1131,12.883
MCD,7/2/2019,3,183,7,2,2019,23.292,18.521,23.436,22.046,1.246,1132,12.883
MCD,7/2/2019,4,183,7,2,2019,23.292,18.521,23.388,21.903,1.389,1133,12.883
MCD,7/2/2019,5,183,7,2,2019,23.292,18.521,23.388,21.8555,1.4365,1134,12.98
MCD,7/2/2019,6,183,7,2,2019,23.196,18.521,23.388,21.9985,1.1975,1135,12.98
MCD,7/2/2019,7,183,7,2,2019,23.196,18.6635,23.388,21.951,1.245,1136,13.1725
MCD,7/2/2019,8,183,7,2,2019,23.244,18.7585,23.436,22.094,1.15,1137,13.317
MCD,7/2/2019,9,183,7,2,2019,23.436,18.996,23.7735,22.381,1.055,1138,13.269
MCD,7/2/2019,10,183,7,2,2019,23.5325,18.901,24.303,22.669,0.8635,1139,13.221
MCD,7/2/2019,11,183,7,2,2019,23.629,18.806,24.6415,22.3335,1.2955,1140,13.1725
MCD,7/2/2019,12,183,7,2,2019,23.8695,18.711,24.835,21.9985,1.871,1141,12.98
MCD,7/2/2019,13,183,7,2,2019,24.207,18.711,25.174,22.094,2.113,1142,13.1245
MCD,7/2/2019,14,183,7,2,2019,24.11,18.901,26.195,21.9985,2.1115,1143,13.413
MCD,7/2/2019,15,183,7,2,2019,25.5165,18.9485,26.585,21.855,3.6615,1144,13.5095
MCD,7/2/2019,16,183,7,2,2019,26.5365,18.901,26.977,22.094,4.4425,1145,13.269
MCD,7/2/2019,17,183,7,2,2019,26.732,19.377,26.977,22.238,4.494,1146,13.413
MCD,7/2/2019,18,183,7,2,2019,27.0755,19.139,26.7325,22.573,4.5025,1147,13.413
MCD,7/2/2019,19,183,7,2,2019,27.321,18.7585,26.537,22.669,4.652,1148,13.413
MCD,7/2/2019,20,183,7,2,2019,27.075,18.711,26.2925,22.621,4.454,1149,13.028
MCD,7/2/2019,21,183,7,2,2019,26.0485,18.616,26.39,22.669,3.3795,1150,13.1245
MCD,7/2/2019,22,183,7,2,2019,25.7075,18.616,25.9995,22.7645,2.943,1151,13.076
MCD,7/2/2019,23,183,7,2,2019,25.8535,18.616,25.708,21.8075,4.046,1152,13.221
MCD,7/3/2019,0,184,7,3,2019,25.5135,18.616,25.4645,21.903,3.6105,1153,12.9315
MCD,7/3/2019,1,184,7,3,2019,25.3675,18.616,25.3675,22.094,3.2735,1154,13.0765
MCD,7/3/2019,2,184,7,3,2019,25.1735,18.616,25.1735,21.855,3.3185,1155,13.3655
MCD,7/3/2019,3,184,7,3,2019,24.931,18.616,24.931,21.903,3.028,1156,13.317
MCD,7/3/2019,4,184,7,3,2019,24.738,18.711,24.7865,22.2375,2.5005,1157,13.076
MCD,7/3/2019,5,184,7,3,2019,24.545,18.6635,24.641,22.381,2.164,1158,13.1245
MCD,7/3/2019,6,184,7,3,2019,24.448,18.616,24.545,22.429,2.019,1159,13.028
MCD,7/3/2019,7,184,7,3,2019,24.593,18.521,24.641,22.429,2.164,1160,13.1245
MCD,7/3/2019,8,184,7,3,2019,24.6895,18.521,24.7865,22.573,2.1165,1161,13.173
MCD,7/3/2019,9,184,7,3,2019,24.7865,18.5685,25.1735,22.621,2.1655,1162,13.317
MCD,7/3/2019,10,184,7,3,2019,24.545,18.6635,25.319,22.477,2.068,1163,13.317
MCD,7/3/2019,11,184,7,3,2019,24.641,19.0915,25.9025,22.7165,1.9245,1164,13.221
MCD,7/3/2019,12,184,7,3,2019,24.7865,19.8055,26.5365,22.3335,2.453,1165,13.461
MCD,7/3/2019,13,184,7,3,2019,24.883,19.472,26.6345,22.525,2.358,1166,13.4615
MCD,7/3/2019,14,184,7,3,2019,25.0765,19.6145,26.83,22.6685,2.408,1167,13.461
MCD,7/3/2019,15,184,7,3,2019,25.2705,19.7575,27.3705,23.1,2.1705,1168,13.702
MCD,7/3/2019,16,184,7,3,2019,25.2705,19.52,27.9115,22.3335,2.937,1169,13.461
MCD,7/3/2019,17,184,7,3,2019,25.61,19.187,27.764,22.6205,2.9895,1170,13.702
MCD,7/3/2019,18,184,7,3,2019,26.1945,18.9015,27.468,22.621,3.5735,1171,13.654
MCD,7/3/2019,19,184,7,3,2019,26.634,19.52,27.419,22.621,4.013,1172,13.654
MCD,7/3/2019,20,184,7,3,2019,26.439,19.377,27.0755,22.812,3.627,1173,13.317
MCD,7/3/2019,21,184,7,3,2019,26.0485,19.0915,26.83,22.525,3.5235,1174,13.413
MCD,7/3/2019,22,184,7,3,2019,26.0485,18.9965,26.634,22.573,3.4755,1175,13.317
MCD,7/3/2019,23,184,7,3,2019,25.951,18.4735,26.439,22.7645,3.1865,1176,13.317
MCD,7/4/2019,0,185,7,4,2019,25.8535,18.5685,26.292,22.86,2.9935,1177,13.317
MCD,7/4/2019,1,185,7,4,2019,25.659,18.711,26.146,22.908,2.751,1178,13.365
MCD,7/4/2019,2,185,7,4,2019,25.513,18.8535,25.9025,22.7645,2.7485,1179,13.461
MCD,7/4/2019,3,185,7,4,2019,25.416,18.901,25.708,22.8125,2.6035,1180,13.5575
MCD,7/4/2019,4,185,7,4,2019,25.2705,18.6635,25.61,22.477,2.7935,1181,13.413
MCD,7/4/2019,5,185,7,4,2019,25.125,18.711,25.4645,22.2855,2.8395,1182,13.461
MCD,7/4/2019,6,185,7,4,2019,25.0765,18.711,25.416,22.477,2.5995,1183,13.365
MCD,7/4/2019,7,185,7,4,2019,25.1735,19.6625,25.4645,22.621,2.5525,1184,13.5575
MCD,7/4/2019,8,185,7,4,2019,25.3675,19.853,25.659,22.717,2.6505,1185,13.606
MCD,7/4/2019,9,185,7,4,2019,25.3675,19.5195,25.902,22.956,2.4115,1186,13.5095
MCD,7/4/2019,10,185,7,4,2019,25.222,19.853,26.0975,22.812,2.41,1187,13.558
MCD,7/4/2019,11,185,7,4,2019,25.4645,19.472,26.0975,22.812,2.6525,1188,13.5575
MCD,7/4/2019,12,185,7,4,2019,25.7565,19.4245,26.195,22.621,3.1355,1189,13.702
MCD,7/4/2019,13,185,7,4,2019,25.9995,18.806,26.4385,23.052,2.9475,1190,13.702
MCD,7/4/2019,14,185,7,4,2019,26,19.996,26.5365,23.148,2.852,1191,13.702
MCD,7/4/2019,15,185,7,4,2019,26.146,20.043,26.83,23.004,3.142,1192,13.75
MCD,7/4/2019,16,185,7,4,2019,26.488,20.1385,27.026,22.956,3.532,1193,13.558
MCD,7/4/2019,17,185,7,4,2019,26.879,19.567,26.83,22.3335,4.5455,1194,13.654
MCD,7/4/2019,18,185,7,4,2019,26.683,19.5675,26.6835,22.9085,3.7745,1195,13.798
MCD,7/4/2019,19,185,7,4,2019,26.439,18.806,26.488,23.244,3.195,1196,13.702
MCD,7/4/2019,20,185,7,4,2019,26.341,18.616,26.439,22.8605,3.4805,1197,13.942
MCD,7/4/2019,21,185,7,4,2019,26.0485,18.6635,26.2435,23.4845,2.564,1198,13.3165
MCD,7/4/2019,22,185,7,4,2019,26,18.5685,26.146,23.821,2.179,1199,13.076
MCD,7/4/2019,23,185,7,4,2019,25.902,18.5685,26.097,23.053,2.849,1200,13.4615
MCD,7/5/2019,0,186,7,5,2019,25.902,18.7585,26,22.86,3.042,1201,13.6535
MCD,7/5/2019,1,186,7,5,2019,25.805,18.8535,25.951,22.86,2.945,1202,13.5575
MCD,7/5/2019,2,186,7,5,2019,25.7565,18.806,25.8535,22.621,3.1355,1203,13.942
MCD,7/5/2019,3,186,7,5,2019,25.708,18.616,25.708,22.525,3.183,1204,13.894
MCD,7/5/2019,4,186,7,5,2019,25.61,18.711,25.5615,22.86,2.75,1205,13.75
MCD,7/5/2019,5,186,7,5,2019,25.513,18.6635,25.5615,23.004,2.509,1206,13.4615
MCD,7/5/2019,6,186,7,5,2019,25.416,18.806,25.513,23.148,2.268,1207,13.4615
MCD,7/5/2019,7,186,7,5,2019,25.416,18.5685,25.513,23.004,2.412,1208,13.606
MCD,7/5/2019,8,186,7,5,2019,25.319,18.7585,25.513,23.148,2.171,1209,13.606
MCD,7/5/2019,9,186,7,5,2019,25.416,18.5685,25.659,22.908,2.508,1210,13.606
MCD,7/5/2019,10,186,7,5,2019,25.4645,18.711,25.659,22.86,2.6045,1211,13.5095
MCD,7/5/2019,11,186,7,5,2019,25.5615,18.616,26.195,23.148,2.4135,1212,13.5095
MCD,7/5/2019,12,186,7,5,2019,25.7565,18.9965,26.439,23.1,2.6565,1213,13.6535
MCD,7/5/2019,13,186,7,5,2019,26.0975,18.6635,26.488,23.196,2.9015,1214,13.606
MCD,7/5/2019,14,186,7,5,2019,26.879,18.711,26.879,23.5805,3.2985,1215,13.75
MCD,7/5/2019,15,186,7,5,2019,27.075,19.044,27.618,23.3885,3.6865,1216,13.5575
MCD,7/5/2019,16,186,7,5,2019,27.321,19.187,27.321,23.196,4.125,1217,13.798
MCD,7/5/2019,17,186,7,5,2019,27.4685,19.567,26.9775,23.34,4.1285,1218,13.798
MCD,7/5/2019,18,186,7,5,2019,27.567,18.8535,26.439,23.4365,4.1305,1219,13.846
MCD,7/5/2019,19,186,7,5,2019,27.37,18.9015,26.1945,23.052,4.318,1220,13.798
MCD,7/5/2019,20,186,7,5,2019,27.075,18.521,26.146,23.004,4.071,1221,13.846
MCD,7/5/2019,21,186,7,5,2019,26.879,18.5685,26.341,23.5325,3.3465,1222,13.606
MCD,7/5/2019,22,186,7,5,2019,26.634,18.426,26.1945,22.8125,3.8215,1223,13.99
MCD,7/5/2019,23,186,7,5,2019,26.488,18.521,26,23.0045,3.4835,1224,13.654
MCD,7/6/2019,0,187,7,6,2019,26.341,18.521,25.902,23.3405,3.0005,1225,13.606
MCD,7/6/2019,1,187,7,6,2019,26.146,18.426,25.805,22.908,3.238,1226,13.606
MCD,7/6/2019,2,187,7,6,2019,26.0485,18.4735,25.8535,22.908,3.1405,1227,13.654
MCD,7/6/2019,3,187,7,6,2019,25.951,18.4735,25.902,23.196,2.755,1228,13.7495
MCD,7/6/2019,4,187,7,6,2019,25.8535,18.426,25.7565,23.34,2.5135,1229,13.75
MCD,7/6/2019,5,187,7,6,2019,25.708,18.426,25.61,23.004,2.704,1230,13.846
MCD,7/6/2019,6,187,7,6,2019,25.5615,18.426,25.513,23.052,2.5095,1231,13.798
MCD,7/6/2019,7,187,7,6,2019,25.513,18.4735,25.416,23.244,2.269,1232,13.654
MCD,7/6/2019,8,187,7,6,2019,25.513,18.9965,25.416,23.34,2.173,1233,13.798
MCD,7/6/2019,9,187,7,6,2019,25.5615,19.187,25.805,23.1,2.4615,1234,14.086
MCD,7/6/2019,10,187,7,6,2019,25.61,19.044,26.341,23.388,2.222,1235,13.75
MCD,7/6/2019,11,187,7,6,2019,25.61,18.6635,26.5365,23.581,2.029,1236,13.75
MCD,7/6/2019,12,187,7,6,2019,25.659,18.6635,26.5855,23.9175,1.7415,1237,13.846
